name,url,phone,category,latitude,longitude,Address,City,Pincode
Los Portales Mexican Grill,https://m.yelp.com/biz/los-portales-mexican-grill-norcross?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-263-0100,Mexican; mexican; Seafood; seafood; ,33.9302729296965,-84.2206428945065,6329 Jimmy Carter Blvd, Norcross, GA 30071
US 23 Wings & Grill,https://m.yelp.com/biz/us-23-wings-and-grill-norcross?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-449-9771,Chicken Wings; chicken_wings; Mexican; mexican; Chinese; chinese; ,33.9328346252441,-84.2215957641602,6119 Buford Hwy, Norcross, GA 30071
Birrieria Y Taqueria Los Laureles Mexican Restaurant,https://m.yelp.com/biz/birrieria-y-taqueria-los-laureles-mexican-restaurant-norcross?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-446-0050,Mexican; mexican; ,33.9305648803711,-84.2208023071289,6329 Jimmy Carter Blvd., Norcross, GA 30071
Stars Blvd Karaoke,https://m.yelp.com/biz/stars-blvd-karaoke-norcross-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-900-8828,Karaoke; karaoke; Bars; bars; ,33.93015,-84.22056,6319 Jimmy Carter Blvd, Norcross, GA 30071
Frank's Cajun & Soul Kitchen,https://m.yelp.com/biz/franks-cajun-and-soul-kitchen-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-383-6703,Cajun/Creole; cajun; Soul Food; soulfood; Barbeque; bbq; ,33.9242352783236,-84.573964253068,1175 Powder Springs St SW, Marietta, GA 30064
Clay Oven Restaurant,https://m.yelp.com/biz/clay-oven-restaurant-marietta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-581-1533,Greek; greek; Italian; italian; Mediterranean; mediterranean; ,33.9256558492429,-84.5721970343933,1115 Powder Springs Rd, Marietta, GA 30008
Viva Mexico Mexican Restaurant,https://m.yelp.com/biz/viva-mexico-mexican-restaurant-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-590-7011,Mexican; mexican; ,33.9254875183105,-84.5720748901367,1115 Powder Springs St, Marietta, GA 30064
Wing Factory,https://m.yelp.com/biz/wing-factory-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-425-9533,Chicken Wings; chicken_wings; Seafood; seafood; Sandwiches; sandwiches; ,33.9247206,-84.5739694,1161 Powder Springs St, Marietta, GA 30064
Royal Hibachi Buffet,https://m.yelp.com/biz/royal-hibachi-buffet-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-575-0790,Chinese; chinese; ,33.9232712,-84.5739594,1177 Bellemeade Dr Sw, Marietta, GA 30008
Taco Bell,https://m.yelp.com/biz/taco-bell-marietta-9?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-590-7388,Fast Food; hotdogs; Mexican; mexican; Tex-Mex; tex-mex; ,33.92448,-84.57488,1180 Powder Springs St, Marietta, GA 30064
KFC,https://m.yelp.com/biz/kfc-marietta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-428-5881,Fast Food; hotdogs; Chicken Wings; chicken_wings; ,33.9256,-84.5736,1130 Powder Spring Road, Marietta, GA 30064
Taqueria Morelos,https://m.yelp.com/biz/taqueria-morelos-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,no phone,Mexican; mexican; ,33.921028137207,-84.5431594848633,1300 Atlanta Rd, Marietta, GA 30060
Monterrey of Marietta,https://m.yelp.com/biz/monterrey-of-marietta-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-996-2898,Mexican; mexican; Bars; bars; Tex-Mex; tex-mex; ,33.9196438801142,-84.5423647805821,1368 Atlanta Rd SE, Marietta, GA 30060
Wing Pub,https://m.yelp.com/biz/wing-pub-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-425-0123,Chicken Wings; chicken_wings; American (New); newamerican; Korean; korean; ,33.9192199707031,-84.5425338745117,1368 Atlanta Rd SE, Marietta, GA 30060
Mi Rancho,https://m.yelp.com/biz/mi-rancho-marietta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-627-0666,Mexican; mexican; ,33.9275786,-84.4928878,1033 Franklin Rd SE, Marietta, GA 30067
Naughty Soda,https://m.yelp.com/biz/naughty-soda-marietta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-742-8551,Breweries; breweries; Specialty Food; gourmet; Tapas Bars; tapas; ,33.9204425,-84.4902883,2129 Northwest Pkwy SE, Marietta, GA 30067
Gourmet Cafe & Subs,https://m.yelp.com/biz/gourmet-cafe-and-subs-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-953-4523,Cheesesteaks; cheesesteaks; Chicken Wings; chicken_wings; Burgers; burgers; ,33.9245652,-84.4926645,1166 Franklin Rd SE, Marietta, GA 30067
Cracker Barrel Old Country Store,https://m.yelp.com/biz/cracker-barrel-old-country-store-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-951-2602,American (Traditional); tradamerican; Southern; southern; Breakfast & Brunch; breakfast_brunch; ,33.9218767778492,-84.491530652362,2150 Delk Rd SE, Marietta, GA 30067
Minas Grill,https://m.yelp.com/biz/minas-grill-marietta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-818-9900,Brazilian; brazilian; Grocery; grocery; Steakhouses; steak; ,33.9226805,-84.4791706,2555 Delk Rd, Marietta, GA 30067
Cosmopolitan Live,https://m.yelp.com/biz/cosmopolitan-live-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-485-8069,American (Traditional); tradamerican; Venues & Event Spaces; venues; ,33.92327,-84.47963,2475 Delk Rd SE, Marietta, GA 30067
Ruby Tuesday,https://m.yelp.com/biz/ruby-tuesday-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-933-9050,American (Traditional); tradamerican; Burgers; burgers; ,33.9231277402771,-84.4819986820221,2435 Delk Rd, Marietta, GA 30067
Choi's American Wings,https://m.yelp.com/biz/chois-american-wings-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-818-0026,Chicken Wings; chicken_wings; ,33.9229698181152,-84.4771575927734,2555 Delk Rd, Marietta, GA 30067
Hardee's,https://m.yelp.com/biz/hardees-marietta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-951-2102,Fast Food; hotdogs; ,33.922069,-84.480453,2520 Delk Rd SE, Marietta, GA 30067
Taco Bell,https://m.yelp.com/biz/taco-bell-marietta-15?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-980-0848,Mexican; mexican; Fast Food; hotdogs; Tex-Mex; tex-mex; ,33.92252,-84.48015,2540 Delk Rd SE, Marietta, GA 30067
McDonald's,https://m.yelp.com/biz/mcdonalds-marietta-5?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-984-0610,Fast Food; hotdogs; Burgers; burgers; ,33.9232978820801,-84.4832992553711,2365 Delk Rd SE, Marietta, GA 30067
KFC,https://m.yelp.com/biz/kfc-marietta-11?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-980-0848,Chicken Wings; chicken_wings; Fast Food; hotdogs; ,33.9225,-84.4801,2540 Delk Rd SE, Marietta, GA 30067
McDonalds,https://m.yelp.com/biz/mcdonalds-marietta-26?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-955-3486,Fast Food; hotdogs; ,33.9239807,-84.4834824,2375 Delk Rd, Marietta, GA 30067
Big Joy - Fresh Grill Bar,https://m.yelp.com/biz/big-joy-fresh-grill-bar-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-693-1907,Korean; korean; Sandwiches; sandwiches; Bubble Tea; bubbletea; ,33.9230342892883,-84.4721809206029,2852 Delk Rd, Marietta, GA 30067
Sabor Do Brasil,https://m.yelp.com/biz/sabor-do-brasil-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-541-2625,Brazilian; brazilian; Breakfast & Brunch; breakfast_brunch; ,33.9237048,-84.4702729,2858 Delk Rd SE, Marietta, GA 30067
Tavern '45,https://m.yelp.com/biz/tavern-45-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-988-8813,Sports Bars; sportsbars; American (New); newamerican; ,33.9238204956055,-84.4738540649414,2749 Delk Rd, Marietta, GA 30067
Delkwood Grill,https://m.yelp.com/biz/delkwood-grill-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-956-1313,American (Traditional); tradamerican; Pizza; pizza; Salad; salad; ,33.9234323054552,-84.4722582399845,2769 Delk Rd SE, Marietta, GA 30067
In N Out Wings N Burgers,https://m.yelp.com/biz/in-n-out-wings-n-burgers-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-541-1960,Chicken Wings; chicken_wings; ,33.9239916,-84.4704872,2856 Delk Rd, Marietta, GA 30067
Waffle House,https://m.yelp.com/biz/waffle-house-690-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-933-9349,Breakfast & Brunch; breakfast_brunch; American (Traditional); tradamerican; Diners; diners; ,33.9240145,-84.4705526,2805 Delk Rd SE, Marietta, GA 30067
Subway,https://m.yelp.com/biz/subway-marietta-13?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-953-2965,Sandwiches; sandwiches; Fast Food; hotdogs; ,33.92213,-84.47605,2610 Delk Rd SE, Marietta, GA 30067
Little Caesars Pizza,https://m.yelp.com/biz/little-caesars-pizza-marietta-4?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-984-9400,Pizza; pizza; ,33.9235480397871,-84.47060561642,2856 Delk Rd SE, Marietta, GA 30067
Little Caesers Pizza,https://m.yelp.com/biz/little-caesers-pizza-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,no phone,Pizza; pizza; ,33.9235480397871,-84.47060561642,2856 Delk Rd SE, Marietta, GA 30067
Fugu Express,https://m.yelp.com/biz/fugu-express-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-372-3993,Sushi Bars; sushi; Japanese; japanese; ,33.92311,-84.46674,2900 Delk Rd SE, Marietta, GA 30067
Great Wall Chinese & Shiro Sushi Bar,https://m.yelp.com/biz/great-wall-chinese-and-shiro-sushi-bar-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-953-6392,Chinese; chinese; Sushi Bars; sushi; ,33.9208330671153,-84.4662932546311,1275 Powers Ferry Rd, Marietta, GA 30067
J Christopher's,https://m.yelp.com/biz/j-christophers-marietta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-953-0002,Breakfast & Brunch; breakfast_brunch; ,33.9212659533444,-84.4664204120636,1275 Powers Ferry Rd SE, Marietta, GA 30067
Willy's Mexicana Grill,https://m.yelp.com/biz/willys-mexicana-grill-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-690-0075,Mexican; mexican; ,33.92311,-84.46674,2900 Delk Rd SE, Marietta, GA 30067
Jimmy John's,https://m.yelp.com/biz/jimmy-johns-marietta-6?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-324-3630,Sandwiches; sandwiches; ,33.9191395,-84.4668388,1337 Powers Ferry Rd SE, Marietta, GA 30067
Guadalajara Mexican Restaurant,https://m.yelp.com/biz/guadalajara-mexican-restaurant-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-800-380-6124,Mexican; mexican; ,33.9216995,-84.4664764,1275 Powers Ferry Rd SE, Marietta, GA 30067
Papa John's Pizza,https://m.yelp.com/biz/papa-johns-pizza-marietta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-984-8282,Pizza; pizza; ,33.91946,-84.46665,1325 Powers Ferry Rd SE, Marietta, GA 30067
McDonald's,https://m.yelp.com/biz/mcdonalds-marietta-19?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-951-2383,Fast Food; hotdogs; Burgers; burgers; ,33.9201545715332,-84.4668350219727,1305 Powers Ferry Rd SE, Marietta, GA 30067
Subway,https://m.yelp.com/biz/subway-marietta-39?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-956-9509,Sandwiches; sandwiches; Fast Food; hotdogs; ,33.9208483,-84.467362,1295 Powers Ferry Rd SE, Marietta, GA 30067
Brooklyn Cafe,https://m.yelp.com/biz/brooklyn-cafe-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-843-8377,American (New); newamerican; ,33.9250603,-84.3834534,220 Sandy Springs Cir, Atlanta, GA 30328
Little Thai Cuisine,https://m.yelp.com/biz/little-thai-cuisine-atlanta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-943-9189,Thai; thai; ,33.9255974504612,-84.3835441349182,220 Sandy Springs Cir, Atlanta, GA 30328
Zafron Restaurant,https://m.yelp.com/biz/zafron-restaurant-sandy-springs?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-255-7402,Persian/Iranian; persian; Mediterranean; mediterranean; Middle Eastern; mideastern; ,33.92569,-84.3800494,236 Johnson Ferry Rd NE, Sandy Springs, GA 30328
Tin Can Fish House & Oyster Bar,https://m.yelp.com/biz/tin-can-fish-house-and-oyster-bar-sandy-springs?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-497-9997,Seafood; seafood; Bars; bars; ,33.9210655342168,-84.382866964032,227 Sandy Springs Pl NE, Sandy Springs, GA 30328
Blue Grotto Sushi  Tapas and Bar,https://m.yelp.com/biz/blue-grotto-sushi-tapas-and-bar-sandy-springs?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-705-6688,Tapas Bars; tapas; Asian Fusion; asianfusion; Sushi Bars; sushi; ,33.9250717163086,-84.3834533691406,220 Sandy Springs Cir, Sandy Springs, GA 30328
Breadwinner Cafe & Bakery,https://m.yelp.com/biz/breadwinner-cafe-and-bakery-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-843-0224,Bakeries; bakeries; Sandwiches; sandwiches; Cafes; cafes; ,33.9250717163086,-84.3834533691406,220 Sandy Springs Cir, Atlanta, GA 30328
Loving Hut,https://m.yelp.com/biz/loving-hut-sandy-springs?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-941-7992,Vegan; vegan; Vegetarian; vegetarian; Salad; salad; ,33.9191853548137,-84.381801671976,220 Hammond Dr NE, Sandy Springs, GA 30328
Teela Taqueria,https://m.yelp.com/biz/teela-taqueria-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-459-0477,Mexican; mexican; Sports Bars; sportsbars; ,33.9201583862305,-84.3819427490234,227 Sandy Springs Pl, Atlanta, GA 30328
Marco's Pizza,https://m.yelp.com/biz/marcos-pizza-sandy-springs?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-500-0191,Pizza; pizza; Salad; salad; Chicken Wings; chicken_wings; ,33.9208619279637,-84.3815968410004,227 Sandy Springs Pl NE, Sandy Springs, GA 30328
Hunan Gourmet Restaurant,https://m.yelp.com/biz/hunan-gourmet-restaurant-sandy-springs?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-303-8888,Chinese; chinese; Thai; thai; ,33.9212252983158,-84.3849066492127,6070 Sandy Springs Cir NE, Sandy Springs, GA 30328
J Christopher's,https://m.yelp.com/biz/j-christophers-atlanta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-531-0242,Breakfast & Brunch; breakfast_brunch; ,33.9201583862305,-84.3819427490234,227 Sandy Springs Pl NE, Atlanta, GA 30328
Slopes Bbq,https://m.yelp.com/biz/slopes-bbq-atlanta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-252-3220,Barbeque; bbq; Sandwiches; sandwiches; ,33.926422,-84.38214,200 Johnson Ferry Rd NE, Atlanta, GA 30328
Zeke's B-B-Que,https://m.yelp.com/biz/zekes-b-b-que-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-484-935-3227,Barbeque; bbq; ,33.9325218200684,-84.3854751586914,no address, Atlanta, GA 30328
Three Sheets,https://m.yelp.com/biz/three-sheets-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-303-8423,Lounges; lounges; ,33.9198341369629,-84.3836822509766,6017 Sandy Springs Cir, Atlanta, GA 30328
Meehan's Public House,https://m.yelp.com/biz/meehans-public-house-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-843-8058,Irish Pub; irish_pubs; ,33.9207035640914,-84.3833473859833,227 Sandy Springs Pl NE, Atlanta, GA 30328
Jersey Mike's Subs,https://m.yelp.com/biz/jersey-mikes-subs-atlanta-25?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-252-9898,Sandwiches; sandwiches; Fast Food; hotdogs; Delis; delis; ,33.9201583862305,-84.3819427490234,227 Sandy Springs Place NE, Atlanta, GA 30328
Papa John's Pizza,https://m.yelp.com/biz/papa-johns-pizza-atlanta-6?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-256-2243,Pizza; pizza; ,33.9260116727915,-84.381209975483,206 Johnsons Ferry Rd NW, Atlanta, GA 30328
Burger King,https://m.yelp.com/biz/burger-king-atlanta-5?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-252-3021,Fast Food; hotdogs; Burgers; burgers; ,33.9194450378418,-84.3798217773438,222 Hammond Dr NE, Atlanta, GA 30328
Mambo Italiano,https://m.yelp.com/biz/mambo-italiano-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-255-4444,Italian; italian; ,33.9201583862305,-84.3819427490234,227 Sandy Springs Pl NE, Atlanta, GA 30328
La Tagliatella,https://m.yelp.com/biz/la-tagliatella-atlanta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-608-4210,Italian; italian; ,33.8013160228729,-84.327632188797,1540 Avenue Pl, Atlanta, GA 30328
Sheryl Westerman,https://m.yelp.com/biz/sheryl-westerman-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-257-9001,Weight Loss Centers; weightlosscenters; Nutritionists; nutritionists; ,33.9196821,-84.3623814,750 Hammond Dr NE, Atlanta, GA 30328
Arby's,https://m.yelp.com/biz/arbys-atlanta-11?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-512-0111,Fast Food; hotdogs; Sandwiches; sandwiches; ,33.9190649,-84.3532453,1090 Hammond Drive NE, Atlanta, GA 30328
Domino's Pizza,https://m.yelp.com/biz/dominos-pizza-sandy-springs?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-451-1552,Pizza; pizza; Chicken Wings; chicken_wings; Sandwiches; sandwiches; ,33.9199439138652,-84.3530506912648,1100 Hammond Dr, Sandy Springs, GA 30328
